tower_temperature,input_voltage,current_consumption,wind_speed,humidity,connected_users,data_traffic_gb,signal_strength,power_outages_24h,tower_age_years,active_antennas,backup_battery_charge,packet_error_rate,days_since_maintenance,tower_status,tower_type_3G,tower_type_4G,tower_type_5G
15.0,246.45,20.0,116.26,10.0,3500,500.0,-20.0,2,1,3,56.04,2.69,17,0,0,1,0
34.17,246.4,86.45,13.47,24.37,474,52.72,-102.01,3,3,3,100.0,3.56,69,0,0,1,0
27.19,250.0,20.0,66.44,67.11,3500,258.42,-20.0,3,17,12,58.02,11.92,128,0,0,1,0
15.0,221.24,46.28,93.37,95.0,3500,86.95,-20.0,1,3,3,15.73,11.73,59,0,1,0,0
39.06,242.75,67.07,120.0,89.59,3500,373.78,-20.0,6,2,12,46.22,3.67,142,0,0,1,0
22.92,229.26,20.0,0.0,69.12,3500,500.0,-20.0,8,13,12,100.0,5.47,256,0,1,0,0
85.0,193.03,20.0,6.7,23.62,3500,500.0,-20.0,0,25,12,73.76,13.0,133,0,0,1,0
15.0,204.66,120.0,0.0,10.0,443,19.02,-110.0,11,8,12,58.76,5.0,32,0,1,0,0
46.91,215.25,120.0,0.0,71.96,1808,205.81,-78.28,6,1,3,62.34,8.28,104,0,0,0,1
55.39,205.28,120.0,43.25,40.15,3500,21.91,-72.78,11,25,9,26.45,1.31,127,0,0,0,1
45.67,190.35,120.0,31.55,68.44,468,35.0,-20.0,4,4,3,69.76,13.04,336,0,0,0,1
15.0,250.0,97.82,6.74,78.72,2198,500.0,-20.0,6,25,12,97.13,4.36,195,0,0,0,1
25.14,229.87,40.27,86.02,16.99,21,149.72,-20.0,2,9,6,55.11,2.95,255,0,0,0,1
30.95,238.84,20.0,50.91,67.55,46,195.86,-39.55,1,7,6,90.58,2.81,105,0,0,0,1
15.0,192.86,46.49,22.03,83.1,1066,101.88,-89.23,0,10,6,63.28,1.18,23,0,1,0,0
15.0,209.23,120.0,0.0,43.65,1769,500.0,-104.27,3,25,6,29.6,5.99,141,0,0,1,0
85.0,219.15,84.22,29.71,20.02,3500,500.0,-56.21,12,25,0,30.43,17.13,2,1,0,1,0
15.8,193.97,22.38,0.0,46.97,977,351.55,-53.04,2,14,9,90.58,1.22,92,0,0,1,0
15.0,187.16,20.0,0.0,56.9,637,500.0,-66.01,3,6,3,100.0,0.1,174,0,1,0,0
16.45,207.78,20.0,29.13,10.0,1188,228.83,-20.0,1,2,3,74.27,3.87,271,0,0,1,0
66.44,197.29,59.01,9.25,67.32,3500,137.37,-30.47,4,12,9,63.07,0.97,174,0,0,1,0
15.0,228.36,98.65,120.0,92.05,3500,121.53,-42.85,0,0,6,16.46,10.59,5,0,0,1,0
21.18,212.27,20.0,37.41,52.54,3500,295.38,-20.0,2,25,12,78.28,10.16,129,0,0,1,0
15.0,213.55,120.0,10.48,66.4,2320,64.29,-20.0,9,25,12,34.99,1.08,208,0,0,0,1
15.0,250.0,120.0,23.17,89.36,982,358.69,-20.0,2,13,3,98.4,3.18,158,0,0,0,1
85.0,180.0,25.37,0.0,43.39,3500,85.8,-62.05,6,19,6,47.92,1.78,187,0,0,0,1
62.06,224.12,114.75,0.0,77.86,3500,85.49,-63.73,13,25,7,71.19,16.55,334,1,0,0,1
85.0,203.74,60.21,102.91,53.1,3500,89.7,-20.0,6,15,12,79.54,1.01,47,0,0,0,1
66.53,250.0,120.0,0.0,49.73,2016,52.78,-110.0,5,3,6,53.04,15.1,328,0,0,1,0
15.0,208.81,31.11,3.63,14.42,337,246.85,-36.05,0,11,6,68.94,0.74,49,0,0,1,0
21.57,231.59,72.14,5.15,93.33,1398,92.81,-29.66,1,23,6,84.6,1.03,18,0,1,0,0
15.31,180.0,20.0,0.0,84.86,3500,260.77,-49.66,1,13,12,42.56,8.43,58,0,0,1,0
48.22,193.84,20.0,0.0,62.36,3500,163.51,-84.74,2,22,6,100.0,8.33,404,0,0,0,1
66.23,222.99,75.04,31.88,74.36,3491,337.86,-61.32,7,9,7,16.27,9.97,175,1,0,0,1
22.07,222.43,20.0,36.4,95.0,2923,143.53,-50.25,4,12,12,69.52,10.74,9,0,0,1,0
15.0,222.68,120.0,116.7,44.44,2334,200.08,-20.0,8,13,3,11.12,8.22,85,0,0,0,1
22.99,250.0,120.0,19.22,28.39,3500,500.0,-71.93,0,25,3,100.0,14.88,165,0,0,1,0
63.15,180.0,23.46,0.0,35.24,2169,304.25,-46.49,0,5,3,100.0,10.37,144,0,0,0,1
57.94,236.5,120.0,32.99,49.93,2511,500.0,-20.0,6,14,3,61.44,6.04,320,0,0,1,0
15.0,250.0,88.36,38.7,21.49,2223,500.0,-49.29,1,22,3,99.33,4.98,106,0,1,0,0
15.0,250.0,20.0,107.54,78.76,3500,500.0,-40.2,6,0,12,58.7,8.54,59,0,1,0,0
15.0,218.76,120.0,0.0,45.07,3500,429.99,-52.25,1,2,9,72.33,7.97,191,0,0,0,1
15.0,238.78,120.0,65.96,61.33,922,299.79,-30.71,0,25,3,41.8,6.94,380,0,0,0,1
15.0,180.0,20.0,43.97,10.0,1277,177.81,-20.0,4,1,6,87.67,2.41,112,0,1,0,0
15.0,182.41,73.72,0.0,70.11,1567,396.52,-101.96,1,24,6,82.99,0.86,106,0,0,0,1
15.0,246.71,120.0,117.42,94.63,434,75.42,-51.42,12,23,6,0.94,11.08,5,1,0,0,1
33.69,220.7,120.0,0.0,57.03,458,65.8,-110.0,9,4,6,60.1,1.76,40,0,0,0,1
75.61,180.0,20.0,0.0,50.38,85,291.78,-36.08,0,25,9,100.0,4.84,411,0,0,0,1
20.44,250.0,120.0,31.6,26.24,506,17.39,-54.24,5,16,9,70.88,5.27,296,0,1,0,0
46.05,190.17,44.29,0.0,36.96,2436,95.92,-81.39,4,20,9,89.46,2.89,42,0,0,1,0
15.0,180.0,120.0,0.0,54.73,3500,500.0,-36.78,1,1,12,62.1,1.73,263,0,0,1,0
85.0,215.26,111.79,19.58,21.84,2307,456.58,-20.0,5,13,12,93.3,2.96,116,0,1,0,0
15.0,197.54,120.0,34.62,59.56,1601,500.0,-104.86,0,4,3,37.23,2.02,45,0,0,1,0
15.0,207.41,73.16,53.32,49.89,200,316.42,-70.89,1,15,12,67.12,3.0,264,0,0,1,0
15.0,250.0,20.0,108.07,77.76,2219,358.06,-20.0,2,25,12,79.43,9.45,452,0,0,1,0
36.28,204.29,120.0,0.0,53.55,1871,282.95,-32.03,2,4,9,65.94,9.81,15,0,0,1,0
78.64,203.29,54.53,0.0,75.05,1123,500.0,-66.21,1,15,9,94.58,7.96,347,0,0,0,1
24.14,223.46,104.5,29.22,35.43,1875,252.11,-71.56,1,21,5,12.05,1.62,225,1,1,0,0
20.2,250.0,61.3,95.43,41.22,2242,296.28,-38.56,0,8,3,57.68,3.95,39,0,0,1,0
68.57,180.0,20.0,37.57,60.87,3500,413.9,-27.47,1,25,6,0.0,25.0,8,1,0,1,0
38.32,190.68,98.46,50.76,59.02,2319,400.85,-28.78,5,0,6,25.95,4.42,240,0,0,1,0
15.34,188.45,20.0,13.82,85.6,2261,19.07,-20.0,0,14,3,100.0,7.21,207,0,0,1,0
39.36,180.0,64.79,36.11,10.0,3500,99.82,-38.53,6,25,9,23.22,1.43,23,0,0,1,0
50.21,203.89,120.0,0.0,42.43,3500,149.36,-34.57,2,14,3,87.86,9.92,117,0,1,0,0
22.37,250.0,29.71,0.0,90.25,2249,468.18,-20.0,6,13,6,76.03,7.51,72,0,0,1,0
15.0,194.6,20.0,0.0,10.0,3500,59.29,-27.84,5,0,9,88.62,6.12,29,0,0,0,1
66.25,250.0,20.0,0.0,95.0,650,205.6,-20.0,2,13,3,100.0,2.08,315,0,0,0,1
15.0,234.01,120.0,95.4,64.86,2744,456.0,-71.01,0,16,6,20.32,3.06,297,0,1,0,0
85.0,180.0,20.0,0.0,49.29,1211,84.1,-66.3,4,1,3,100.0,4.08,96,0,0,0,1
71.53,180.0,89.61,23.47,52.87,1857,57.23,-26.38,5,10,9,62.75,4.97,30,0,0,1,0
49.97,237.33,120.0,35.87,68.36,3500,401.11,-20.0,6,25,6,51.83,2.33,247,0,1,0,0
82.68,205.0,120.0,0.0,93.26,3438,178.68,-99.08,3,3,3,43.31,2.03,49,0,0,0,1
15.0,250.0,120.0,0.11,16.91,2904,112.63,-54.35,4,6,6,81.35,7.22,224,0,0,1,0
85.0,250.0,20.0,0.0,43.27,1344,46.61,-22.33,0,1,6,74.46,3.61,648,0,0,1,0
20.45,213.81,108.98,61.69,95.0,3500,315.63,-83.64,0,6,6,63.82,2.92,286,0,0,1,0
20.29,226.59,20.0,49.27,58.15,3500,234.96,-41.54,0,13,3,58.45,6.42,261,0,1,0,0
24.59,223.75,71.2,0.0,10.0,1284,287.67,-20.72,0,7,3,74.41,2.49,166,0,0,1,0
59.26,221.98,120.0,0.0,15.66,126,500.0,-20.0,4,11,3,68.14,1.06,141,0,1,0,0
39.69,225.71,64.44,44.44,34.62,173,5.0,-44.83,0,10,9,71.26,1.56,18,0,0,1,0
38.39,238.43,33.02,26.55,95.0,3500,356.28,-32.54,0,15,12,31.72,9.42,6,0,1,0,0
15.0,180.0,120.0,21.58,60.26,1059,255.66,-110.0,10,3,6,46.93,0.27,203,0,1,0,0
29.72,235.42,102.11,68.04,57.3,3094,491.83,-61.38,3,5,2,98.28,16.04,153,1,0,1,0
44.59,250.0,20.0,63.09,68.8,1687,262.81,-20.0,0,16,6,87.82,9.46,532,0,0,1,0
85.0,228.61,20.0,0.0,43.81,3500,500.0,-20.0,2,25,3,100.0,7.57,358,0,0,1,0
15.0,240.09,20.0,100.09,74.35,3500,50.78,-20.0,5,4,12,5.31,21.31,34,0,0,0,1
34.18,250.0,120.0,31.48,95.0,1731,5.0,-20.0,3,20,9,63.8,1.9,89,0,0,1,0
15.0,180.0,120.0,0.0,51.36,3500,90.51,-110.0,2,25,12,28.1,3.74,448,0,0,1,0
42.91,180.0,20.0,0.0,14.42,2485,39.25,-26.27,2,7,6,85.24,2.49,72,0,0,1,0
15.0,221.66,120.0,23.39,28.85,1978,134.73,-20.0,3,1,9,34.74,11.97,148,0,0,1,0
85.0,234.07,20.0,9.72,75.57,3500,500.0,-25.79,2,25,12,77.16,3.52,387,0,0,1,0
48.19,180.0,20.0,0.0,87.27,2407,465.51,-47.33,3,20,12,89.62,17.74,271,0,0,1,0
61.28,249.22,92.68,14.94,62.66,3500,500.0,-46.16,2,14,6,29.94,3.4,110,0,0,1,0
21.48,250.0,20.0,43.47,52.58,3500,335.91,-31.99,2,13,3,100.0,1.15,256,0,1,0,0
49.02,216.78,30.58,18.74,55.0,1991,332.33,-20.0,1,3,3,74.55,4.11,14,0,0,0,1
15.0,230.51,120.0,86.4,10.0,2647,179.61,-99.17,2,21,3,62.35,2.91,27,0,0,0,1
15.0,192.61,85.13,36.91,49.18,1301,317.86,-84.83,4,14,6,43.42,4.48,116,0,1,0,0
22.19,198.86,120.0,62.51,24.2,2764,40.83,-110.0,0,25,9,62.6,8.63,144,0,0,1,0
85.0,180.0,20.0,0.0,13.26,3500,500.0,-72.98,4,25,6,59.64,11.8,256,0,0,1,0
46.27,186.86,20.0,120.0,10.28,3500,367.33,-20.0,5,12,10,4.74,20.8,188,1,0,1,0
84.24,219.91,120.0,0.0,13.04,1606,311.39,-20.0,5,12,3,67.79,8.58,454,0,0,0,1
15.0,239.14,99.7,68.8,27.49,770,270.84,-74.67,0,21,3,61.38,1.85,15,0,0,0,1
15.0,205.13,20.0,0.0,63.3,3500,308.38,-20.0,6,5,3,100.0,7.62,218,0,0,1,0
39.39,208.46,81.27,37.83,52.95,941,500.0,-20.0,0,15,6,67.04,1.62,259,0,0,0,1
85.0,202.37,120.0,29.29,95.0,3500,247.69,-110.0,2,1,3,21.38,9.42,303,1,1,0,0
15.0,231.16,120.0,0.0,95.0,256,295.27,-46.17,2,25,6,42.6,6.14,31,0,1,0,0
66.76,197.35,20.0,0.0,33.44,1644,243.68,-72.61,5,16,3,100.0,4.47,305,0,0,0,1
15.0,237.45,120.0,87.04,34.71,2369,220.23,-61.11,1,6,12,41.0,1.28,86,0,0,1,0
22.55,181.43,20.0,0.0,51.73,2599,230.69,-39.98,7,7,3,100.0,1.16,203,0,0,1,0
50.2,208.88,120.0,0.0,75.77,1331,5.0,-20.0,3,2,12,50.09,5.96,311,0,0,0,1
61.13,250.0,120.0,31.74,66.99,180,102.17,-98.21,1,21,3,41.26,3.18,191,0,0,1,0
75.71,192.17,90.05,0.0,59.75,1914,500.0,-22.04,3,5,6,60.5,6.63,174,0,0,0,1
15.0,226.95,69.16,63.97,40.01,3500,409.56,-20.0,9,5,12,19.38,9.8,209,0,0,0,1
39.73,180.0,20.0,0.0,37.82,1702,244.04,-64.88,0,0,12,70.71,0.2,245,0,0,0,1
15.0,250.0,120.0,0.0,41.52,3500,500.0,-60.78,8,19,9,100.0,1.72,136,0,0,1,0
75.93,235.58,20.0,0.0,27.15,970,29.18,-63.92,6,4,6,100.0,4.58,208,0,0,1,0
31.94,180.0,107.29,20.86,10.0,1366,120.5,-110.0,4,3,2,55.69,5.81,170,1,0,1,0
15.0,250.0,108.7,59.0,62.55,3500,60.33,-35.5,1,5,9,91.63,1.03,480,0,0,1,0
24.27,198.19,20.0,10.39,45.59,2743,162.08,-80.62,0,0,6,100.0,5.19,102,0,1,0,0
52.2,198.77,60.5,48.57,74.09,3500,500.0,-48.51,0,25,3,6.62,12.1,272,0,0,1,0
15.0,221.77,120.0,26.84,35.95,3500,7.46,-78.15,2,7,3,77.94,4.66,151,0,0,1,0
15.0,250.0,120.0,87.62,33.12,332,500.0,-60.63,1,22,3,51.95,7.15,260,0,0,1,0
15.0,180.0,78.41,0.0,10.0,2279,345.16,-60.73,4,25,9,6.2,5.3,288,0,0,0,1
15.0,250.0,120.0,63.75,95.0,383,16.26,-26.69,1,17,3,60.24,2.55,54,0,0,1,0
15.0,223.24,41.47,101.8,64.27,2818,340.55,-20.0,6,2,3,11.27,19.23,301,0,0,0,1
15.0,193.0,100.03,0.0,40.83,1504,43.49,-110.0,2,25,12,79.71,1.59,205,0,0,1,0
61.59,228.51,20.0,0.0,71.98,2562,51.08,-20.0,2,23,9,98.14,4.53,593,0,1,0,0
15.0,180.0,120.0,0.0,75.19,978,500.0,-101.99,0,21,9,57.18,5.06,21,0,0,0,1
29.36,188.73,26.11,0.0,42.23,655,19.14,-83.46,1,24,0,48.72,5.67,114,1,0,1,0
17.34,245.48,99.4,6.56,67.03,2034,500.0,-25.87,8,15,12,68.84,0.83,237,0,0,0,1
59.0,250.0,85.63,17.31,32.83,3059,153.1,-20.0,4,16,9,63.55,3.17,435,0,1,0,0
15.0,230.13,120.0,86.81,69.18,3194,5.0,-31.04,1,25,6,35.31,5.6,128,0,0,1,0
15.0,180.0,120.0,2.07,10.0,1772,123.3,-110.0,3,18,6,38.98,3.78,343,0,0,1,0
46.13,250.0,120.0,29.75,95.0,1827,483.11,-96.75,1,16,3,21.63,6.79,78,0,0,0,1
15.0,196.69,120.0,0.0,10.0,1712,467.65,-63.53,2,7,3,53.65,2.91,272,0,0,0,1
33.8,180.0,79.43,0.0,89.19,3500,500.0,-50.71,0,25,3,43.38,5.01,212,0,0,1,0
15.0,195.39,20.0,0.0,46.79,543,500.0,-46.58,1,25,6,49.71,7.03,378,0,1,0,0
15.0,250.0,20.0,37.69,37.83,455,124.66,-20.0,3,4,12,84.49,8.44,170,0,0,1,0
15.0,206.3,109.87,37.76,61.64,3500,354.31,-83.44,0,1,6,0.0,12.46,213,0,0,1,0
15.0,202.41,27.64,0.0,37.79,1259,65.38,-70.29,3,13,6,69.65,8.61,115,0,0,0,1
31.26,249.9,20.0,38.89,95.0,2310,304.4,-20.0,0,1,12,90.82,6.46,113,0,0,1,0
62.38,250.0,120.0,24.61,60.59,2288,427.9,-20.0,4,11,6,61.22,2.66,18,0,0,1,0
36.15,197.43,20.0,0.0,10.0,538,355.04,-36.95,3,14,3,100.0,1.27,161,0,0,1,0
60.46,250.0,60.63,19.32,27.9,3500,465.93,-51.48,7,25,12,24.53,12.71,66,0,0,0,1
69.39,250.0,120.0,12.77,72.64,2761,500.0,-110.0,11,6,12,23.99,1.42,87,0,0,0,1
39.24,233.9,120.0,64.94,10.0,2201,96.83,-20.0,2,25,6,25.36,3.51,37,0,0,0,1
85.0,231.44,120.0,0.0,85.35,3500,500.0,-77.95,7,25,3,22.04,4.45,38,0,0,1,0
52.78,206.14,120.0,3.15,66.16,297,97.9,-86.35,5,3,3,87.85,4.15,45,0,0,1,0
55.66,195.9,120.0,0.0,53.66,1061,500.0,-82.69,4,12,3,71.99,5.53,175,0,0,1,0
15.0,234.94,36.15,78.0,55.44,3500,493.03,-38.81,0,19,12,32.1,5.51,273,0,0,0,1
17.27,214.86,33.7,0.0,11.54,1667,242.69,-59.23,4,2,3,62.12,4.43,0,0,0,1,0
15.0,204.22,67.02,0.0,50.42,3500,120.83,-48.41,0,5,12,65.91,3.87,488,0,0,1,0
85.0,210.54,78.58,0.0,85.03,3500,479.12,-50.87,2,25,9,68.24,0.26,36,0,0,1,0
18.9,180.0,91.83,0.0,92.38,398,179.17,-94.61,0,6,3,66.58,0.33,149,0,1,0,0
15.0,250.0,82.42,118.85,95.0,3500,108.83,-20.0,6,16,12,20.64,5.76,9,0,0,0,1
15.0,180.0,120.0,0.0,44.85,2287,312.9,-110.0,0,15,9,42.13,2.46,4,0,1,0,0
58.74,227.7,20.0,39.09,60.15,3500,451.66,-20.0,1,20,12,27.83,15.21,96,0,1,0,0
15.0,190.66,59.5,0.0,53.39,487,129.82,-41.93,0,16,9,44.95,3.61,230,0,1,0,0
85.0,250.0,120.0,7.63,70.82,3500,427.43,-25.3,7,24,3,100.0,3.37,118,0,1,0,0
62.77,180.0,120.0,0.0,65.64,1012,500.0,-86.78,8,10,6,45.89,3.96,120,0,0,1,0
15.0,233.53,20.0,71.61,32.21,1158,263.54,-34.55,1,5,12,74.41,3.69,91,0,1,0,0
60.8,250.0,39.59,0.0,10.0,2108,340.22,-31.19,0,23,9,100.0,0.77,101,0,0,1,0
22.45,250.0,20.0,0.0,62.82,99,408.52,-64.06,0,25,3,68.45,4.58,174,0,0,0,1
54.21,238.87,20.0,0.0,10.0,3500,356.15,-70.69,2,8,3,100.0,8.96,492,0,1,0,0
34.33,230.99,120.0,0.0,10.0,1424,493.91,-50.95,5,11,6,53.45,7.59,73,0,1,0,0
18.07,250.0,20.0,85.91,49.8,3500,212.85,-22.72,1,5,6,47.91,13.48,247,0,0,1,0
19.78,250.0,79.77,74.28,50.27,3500,20.0,-62.0,5,15,12,87.03,0.77,259,0,1,0,0
15.0,221.78,24.8,8.59,95.0,3500,109.76,-72.93,3,1,9,100.0,0.81,498,0,0,1,0
85.0,234.84,120.0,12.87,71.28,3500,500.0,-20.0,8,20,3,59.66,5.92,117,0,1,0,0
51.55,224.94,20.0,16.16,16.68,742,235.26,-42.02,5,4,7,20.77,8.03,39,1,0,1,0
68.77,187.62,120.0,41.83,82.97,2479,500.0,-94.84,6,7,8,74.71,9.79,110,1,0,1,0
48.6,226.5,120.0,14.64,10.0,1468,285.35,-71.28,7,16,6,56.13,0.52,16,0,0,1,0
19.53,212.98,120.0,57.21,56.75,1120,228.36,-23.22,7,13,6,0.0,4.73,186,0,1,0,0
80.8,188.76,103.85,25.7,34.07,3500,500.0,-58.54,1,8,12,0.0,7.34,147,0,0,0,1
15.0,250.0,20.0,7.68,10.0,3500,460.38,-48.35,6,25,6,75.67,5.95,671,0,1,0,0
15.0,250.0,20.0,16.56,51.57,392,375.01,-25.95,3,10,6,99.52,6.78,69,0,0,1,0
15.0,209.76,120.0,0.0,59.75,3500,166.62,-20.0,4,24,9,78.0,0.88,21,0,1,0,0
57.89,250.0,20.0,0.0,25.89,732,381.25,-20.0,2,19,12,100.0,5.65,43,0,0,0,1
39.63,181.46,20.0,0.0,25.82,2478,64.87,-72.61,2,19,12,100.0,1.9,129,0,0,0,1
29.4,187.46,20.0,14.45,63.58,2870,325.69,-77.5,5,16,6,94.74,8.94,36,0,0,1,0
85.0,180.0,120.0,0.0,66.23,2235,500.0,-99.19,5,8,5,66.64,7.0,172,1,0,0,1
32.57,237.94,109.98,0.0,75.9,685,500.0,-81.06,2,25,12,100.0,8.9,62,0,1,0,0
85.0,198.7,30.6,0.0,52.26,2248,500.0,-76.94,9,25,0,65.51,18.59,150,1,0,1,0
39.98,241.05,20.0,0.0,28.65,738,5.67,-47.61,2,20,9,60.64,1.25,346,0,0,0,1
32.04,242.58,48.04,0.0,46.17,2025,20.69,-92.66,5,8,12,100.0,0.43,146,0,0,0,1
81.44,206.83,20.0,0.0,61.14,1447,17.09,-20.0,1,22,3,100.0,6.32,86,0,0,0,1
51.07,220.61,20.0,4.22,11.49,2880,389.82,-44.96,1,4,9,54.44,4.54,133,0,0,1,0
20.06,182.34,120.0,15.24,37.29,2522,299.61,-75.67,6,10,12,30.75,1.19,14,0,0,1,0
15.3,213.16,120.0,0.0,60.23,445,500.0,-44.56,2,23,9,49.13,2.12,212,0,0,0,1
50.34,208.99,116.13,0.74,10.0,2656,56.58,-20.0,5,15,12,37.2,3.32,139,0,1,0,0
57.48,180.0,31.11,0.0,52.54,3500,92.21,-77.21,10,25,9,100.0,2.8,192,0,1,0,0
50.4,180.0,29.83,0.0,87.36,778,219.57,-43.98,1,0,3,87.4,4.26,258,0,0,1,0
28.91,180.0,53.14,0.0,31.91,2411,500.0,-102.75,2,9,9,100.0,5.35,159,0,0,1,0
47.43,184.12,20.0,33.16,15.18,3500,295.7,-20.0,0,5,6,77.33,4.49,320,0,0,1,0
34.81,236.38,120.0,25.8,10.0,3500,370.23,-58.95,0,12,12,91.78,3.78,509,0,0,1,0
63.39,229.11,22.76,0.0,39.95,299,173.64,-52.76,1,10,3,46.86,2.82,294,0,0,1,0
15.0,190.33,20.0,66.46,79.65,1539,11.68,-20.0,0,0,9,74.33,1.51,2,0,0,0,1
85.0,250.0,120.0,28.2,73.52,3500,61.4,-20.0,9,16,9,100.0,4.16,67,0,1,0,0
82.69,182.75,120.0,0.0,26.15,826,153.61,-86.71,7,0,12,77.34,3.74,34,0,0,1,0
15.0,184.54,120.0,0.0,74.96,1778,230.86,-110.0,3,19,3,55.74,1.84,206,0,0,0,1
28.83,227.82,20.0,43.03,49.99,1355,246.03,-38.5,7,9,3,40.6,0.33,224,0,0,1,0
76.21,182.5,20.0,10.35,75.06,3500,132.57,-20.0,3,11,3,69.04,1.42,54,0,1,0,0
15.0,180.0,120.0,25.24,52.96,1942,78.6,-110.0,3,10,6,21.93,0.86,177,0,0,1,0
40.39,202.85,120.0,0.0,31.58,2166,238.24,-110.0,4,25,12,95.36,5.58,53,0,0,0,1
15.0,190.78,20.0,97.51,57.12,3334,223.24,-54.75,3,15,12,61.92,3.97,29,0,0,1,0
42.96,250.0,118.29,0.0,53.25,3147,500.0,-20.0,9,22,6,67.04,1.59,325,0,0,1,0
15.0,208.69,96.17,53.92,53.97,1076,123.63,-20.0,2,22,3,36.87,0.76,176,0,1,0,0
15.0,224.75,20.0,16.84,30.49,3500,500.0,-20.0,4,14,3,72.68,9.34,12,0,0,1,0
15.0,250.0,84.62,4.85,57.49,606,500.0,-44.69,5,18,3,71.15,3.83,193,0,0,0,1
66.73,187.55,116.98,0.0,59.69,1512,260.73,-41.62,5,14,6,45.24,0.33,160,0,0,1,0
15.0,180.0,120.0,53.49,47.89,1517,105.58,-110.0,1,25,3,68.81,5.36,288,0,1,0,0
15.0,211.43,120.0,97.36,10.0,1194,103.74,-97.32,0,25,12,8.89,7.12,214,0,0,1,0
15.0,180.0,20.0,77.54,47.03,1301,422.88,-22.47,3,13,12,64.03,7.52,293,0,1,0,0
24.59,250.0,120.0,26.16,48.0,201,500.0,-20.0,2,13,6,75.45,4.34,107,0,1,0,0
15.0,250.0,120.0,9.04,15.55,3500,301.93,-87.53,1,25,3,100.0,2.36,465,0,1,0,0
55.18,210.8,120.0,0.0,80.15,1419,500.0,-110.0,5,17,3,64.07,6.03,252,0,1,0,0
15.0,206.56,71.16,24.81,10.0,1159,252.74,-57.66,3,4,6,62.8,3.13,151,0,0,1,0
21.68,250.0,20.0,115.73,40.84,3500,200.44,-46.26,0,6,9,59.72,7.27,91,0,0,1,0
15.0,180.0,120.0,102.06,74.81,474,56.79,-101.85,8,18,6,7.0,12.52,172,1,0,0,1
19.24,182.87,82.83,25.47,31.77,535,325.9,-20.0,0,17,6,46.65,0.44,51,0,1,0,0
85.0,250.0,94.04,0.0,19.75,3500,416.59,-44.57,2,22,3,40.34,1.06,285,0,0,0,1
15.0,230.82,22.13,1.94,62.03,415,213.08,-20.0,1,13,12,75.75,12.13,302,0,0,0,1
85.0,185.06,20.0,0.0,66.67,668,500.0,-23.81,0,4,3,100.0,7.32,354,0,1,0,0
85.0,180.0,61.36,0.0,72.06,77,274.26,-50.76,2,25,3,82.24,6.78,55,0,0,1,0
63.43,250.0,20.0,0.0,28.89,2717,485.82,-20.0,4,25,12,56.31,8.47,99,0,0,0,1
36.99,206.56,106.92,7.5,78.43,1734,231.04,-20.0,4,14,3,24.96,0.07,244,0,1,0,0
15.0,192.96,63.43,0.0,78.74,1857,500.0,-55.76,2,5,3,86.96,1.52,44,0,1,0,0
85.0,242.44,20.0,0.0,80.33,3500,415.79,-31.14,0,19,3,85.02,4.69,281,0,0,0,1
24.52,219.0,120.0,0.0,61.91,64,391.68,-62.06,3,13,3,34.01,1.64,434,0,0,1,0
15.0,181.52,60.78,0.0,48.41,2091,57.48,-58.95,0,12,9,62.64,1.9,11,0,0,0,1
21.63,184.07,97.41,36.95,67.98,1076,71.45,-92.96,0,23,6,42.5,1.1,130,0,1,0,0
66.77,243.22,95.75,0.0,50.65,941,429.49,-20.0,0,3,6,100.0,4.87,84,0,0,1,0
47.24,250.0,114.14,0.0,63.82,2194,213.48,-20.0,1,3,12,100.0,6.61,2,0,0,0,1
59.41,209.71,54.52,82.59,76.32,3500,47.51,-20.0,6,24,3,27.67,3.63,189,0,0,1,0
64.82,236.57,20.0,0.0,56.62,2584,413.96,-80.77,11,21,3,85.92,7.87,335,0,0,1,0
85.0,180.0,20.0,2.28,23.6,3500,472.59,-20.0,0,8,3,100.0,4.8,216,0,0,1,0
32.48,217.46,20.0,0.0,68.67,3500,12.04,-30.22,0,12,3,100.0,1.81,470,0,0,1,0
63.58,219.75,20.0,0.0,24.55,477,11.93,-57.04,0,6,9,81.43,4.24,330,0,1,0,0
57.25,250.0,20.0,5.2,79.71,2947,427.99,-22.46,3,9,12,90.45,7.33,69,0,0,0,1
71.22,250.0,120.0,0.0,75.66,3500,36.72,-110.0,6,14,3,83.63,9.52,448,0,0,1,0
31.01,202.1,20.0,0.0,42.49,1265,11.83,-53.45,0,23,12,77.7,4.33,85,0,0,0,1
44.46,180.0,20.0,0.0,45.11,898,20.07,-47.45,0,0,6,73.73,1.7,123,0,1,0,0
15.0,238.33,120.0,48.34,55.29,2428,135.3,-54.77,5,19,9,58.91,0.34,37,0,0,1,0
15.0,250.0,102.93,98.82,10.0,2574,8.41,-62.77,0,16,6,44.94,4.97,83,0,0,0,1
25.32,247.04,49.8,51.27,56.75,2330,122.85,-20.0,2,9,6,78.45,1.42,178,0,0,0,1
45.01,210.55,39.91,14.62,95.0,2721,45.35,-73.99,4,1,6,49.36,6.42,160,0,0,1,0
19.62,185.97,20.0,26.07,12.03,1375,480.31,-82.01,1,2,3,100.0,7.25,84,0,0,1,0
32.64,215.32,20.0,64.81,53.66,35,177.16,-49.56,6,4,3,85.96,2.96,241,0,0,1,0
54.27,212.2,20.0,0.0,80.52,3500,82.58,-20.0,4,22,6,42.98,13.45,200,0,0,0,1
